date,value
9/8/2014 14:34:18,49.71711731
9/8/2014 14:33:37,49.70710373
9/8/2014 14:32:57,49.70248795
9/8/2014 14:32:15,49.72252655
9/8/2014 14:30:52,49.71255112
9/8/2014 14:30:11,49.71221924
9/8/2014 14:29:30,49.70392609
9/8/2014 14:28:50,49.71196747
9/8/2014 14:18:38,49.73649979
9/8/2014 14:17:57,49.73258972
9/8/2014 14:15:53,49.74843979
9/8/2014 14:15:13,49.73804474
9/8/2014 14:14:31,49.74559784
9/8/2014 14:13:51,49.73442459
9/8/2014 14:13:09,49.74902344
9/8/2014 13:54:41,49.74266052
9/8/2014 13:47:12,49.73942947
9/8/2014 9:45:17,49.73342133
9/8/2014 9:44:37,49.73535919
9/8/2014 9:43:17,49.73581696
9/8/2014 9:42:36,49.71413422
9/8/2014 9:41:55,49.72932816
9/8/2014 9:40:33,49.73361206
9/8/2014 9:39:52,49.7261467
9/8/2014 9:23:30,49.74137497
9/8/2014 9:22:07,49.71388245
9/8/2014 9:21:26,49.72257996
9/8/2014 9:20:45,49.745224
9/8/2014 9:19:24,49.74922562
9/8/2014 8:50:51,49.7191925
9/8/2014 8:50:10,49.73888397
9/8/2014 8:43:17,49.71463013
9/8/2014 8:42:36,49.69219208
9/8/2014 8:41:54,49.6929245
9/8/2014 8:41:13,49.7039032
9/8/2014 8:40:31,49.71171951
9/8/2014 7:17:48,49.74669266
9/8/2014 5:40:48,49.73480225
9/8/2014 5:40:07,49.73287582
9/8/2014 5:39:27,49.72966385
9/8/2014 5:37:25,49.72219467
9/8/2014 5:28:34,49.73390579
9/8/2014 5:27:52,49.72047424
9/8/2014 5:27:10,49.71868896
9/8/2014 5:26:30,49.71535492
9/8/2014 5:25:49,49.72910309
9/8/2014 5:25:08,49.71373749
9/8/2014 5:24:26,49.71846008
9/8/2014 5:23:04,49.74732208
9/8/2014 4:43:22,49.72464752
9/8/2014 4:42:41,49.73199463
9/8/2014 4:42:01,49.71690369
9/8/2014 4:41:19,49.71625137
9/8/2014 4:40:38,49.68860626
9/8/2014 4:39:57,49.69869232
9/8/2014 4:39:15,49.68550491
9/8/2014 4:38:34,49.70158768
9/8/2014 4:37:53,49.71060562
9/8/2014 4:37:13,49.68150711
9/8/2014 4:36:33,49.71192932
9/8/2014 4:35:11,49.74994659
9/8/2014 4:34:30,49.74772263
9/8/2014 4:29:01,49.73717499
9/8/2014 4:28:20,49.69292068
9/8/2014 4:27:41,49.69994354
9/8/2014 4:27:01,49.68854904
9/8/2014 4:25:38,49.7222023
9/8/2014 4:24:58,49.71600723
9/8/2014 4:24:18,49.72343445
9/8/2014 4:22:56,49.73323059
9/8/2014 4:22:15,49.69269562
9/8/2014 4:21:34,49.67144775
9/8/2014 4:20:53,49.66716003
9/8/2014 4:20:13,49.67391968
9/8/2014 4:19:31,49.66192627
9/8/2014 4:18:49,49.6611824
9/8/2014 4:18:08,49.65854645
